type,id,from,to
vehicle,5991,73,22
vehicle,5992,92,11
vehicle,5993,41,69
vehicle,5994,20,16
vehicle,5995,52,79
vehicle,5996,91,32
vehicle,5997,81,33
vehicle,5998,7,2
vehicle,5999,70,71
vehicle,6000,58,12
vehicle,6001,91,78
vehicle,6002,13,50
vehicle,6003,54,79
vehicle,6004,88,59
vehicle,6005,42,9
vehicle,6006,49,77
vehicle,6007,8,7
vehicle,6008,28,48
vehicle,6009,33,18
vehicle,6010,95,76
vehicle,6011,29,92
vehicle,6012,47,56
vehicle,6013,68,53
vehicle,6014,17,77
vehicle,6015,49,1
vehicle,6016,74,92
vehicle,6017,87,20
vehicle,6018,63,99
vehicle,6019,67,74
vehicle,6020,13,78
vehicle,6021,95,66
vehicle,6022,14,48
vehicle,6023,78,58
vehicle,6024,27,5
vehicle,6025,94,63
vehicle,6026,72,63
vehicle,6027,76,90
vehicle,6028,22,51
vehicle,6029,45,8
vehicle,6030,62,31
vehicle,6031,77,66
vehicle,6032,11,24
vehicle,6033,97,29
vehicle,6034,90,83
vehicle,6035,28,59
vehicle,6036,83,51
vehicle,6037,52,32
vehicle,6038,47,74
vehicle,6039,32,29
vehicle,6040,59,74
vehicle,6041,73,8
vehicle,6042,42,87
vehicle,6043,63,50
vehicle,6044,70,44
vehicle,6045,72,62
vehicle,6046,6,63
vehicle,6047,86,14
vehicle,6048,46,76
vehicle,6049,27,28
vehicle,6050,25,91
vehicle,6051,49,82
vehicle,6052,89,35
vehicle,6053,38,81
vehicle,6054,75,36
vehicle,6055,10,11
vehicle,6056,48,97
vehicle,6057,100,66
vehicle,6058,78,46
vehicle,6059,22,40
vehicle,6060,51,33
vehicle,6061,24,99
vehicle,6062,41,14
vehicle,6063,79,32
vehicle,6064,78,49
vehicle,6065,23,48
vehicle,6066,93,48
vehicle,6067,60,18
vehicle,6068,38,15
vehicle,6069,51,26
vehicle,6070,61,92
vehicle,6071,56,12
vehicle,6072,49,76
vehicle,6073,51,76
vehicle,6074,18,81
vehicle,6075,82,89
vehicle,6076,55,27
vehicle,6077,14,23
vehicle,6078,77,47
vehicle,6079,94,27
vehicle,6080,95,74
vehicle,6081,37,64
vehicle,6082,14,88
vehicle,6083,52,9
vehicle,6084,12,92
vehicle,6085,94,30
vehicle,6086,19,50
vehicle,6087,26,44
vehicle,6088,41,77
vehicle,6089,39,43
vehicle,6090,80,95
vehicle,6091,46,91
vehicle,6092,18,88
vehicle,6093,27,8
vehicle,6094,51,86
vehicle,6095,15,79
vehicle,6096,62,11
vehicle,6097,57,11
vehicle,6098,72,11
vehicle,6099,94,2
vehicle,6100,92,55
vehicle,6101,95,98
vehicle,6102,25,44
vehicle,6103,14,55
vehicle,6104,31,97
vehicle,6105,90,26
vehicle,6106,98,86
vehicle,6107,86,55
vehicle,6108,12,57
vehicle,6109,95,35
vehicle,6110,43,57
vehicle,6111,1,8
vehicle,6112,45,77
vehicle,6113,5,29
vehicle,6114,55,89
vehicle,6115,34,37
vehicle,6116,48,15
vehicle,6117,62,70
vehicle,6118,87,17
vehicle,6119,67,76
vehicle,6120,44,97
vehicle,6121,82,78
vehicle,6122,91,3
vehicle,6123,12,60
vehicle,6124,54,70
vehicle,6125,29,83
vehicle,6126,5,6
vehicle,6127,67,49
vehicle,6128,87,54
vehicle,6129,82,33
vehicle,6130,86,45
vehicle,6131,92,84
vehicle,6132,27,93
vehicle,6133,91,63
vehicle,6134,33,40
vehicle,6135,56,26
vehicle,6136,6,99
vehicle,6137,5,99
vehicle,6138,73,93
vehicle,6139,45,79
vehicle,6140,26,33
vehicle,6141,20,82
vehicle,6142,67,41
vehicle,6143,1,33
vehicle,6144,81,75
vehicle,6145,20,5
vehicle,6146,39,45
vehicle,6147,49,45
vehicle,6148,36,90
vehicle,6149,33,13
vehicle,6150,97,13
vehicle,6151,65,15
vehicle,6152,44,8
vehicle,6153,88,66
vehicle,6154,31,44
vehicle,6155,10,77
vehicle,6156,76,100
vehicle,6157,61,66
vehicle,6158,58,6
vehicle,6159,6,11
vehicle,6160,15,89
vehicle,6161,63,53
vehicle,6162,21,83
vehicle,6163,51,86
vehicle,6164,55,93
vehicle,6165,29,95
vehicle,6166,95,56
vehicle,6167,85,35
vehicle,6168,73,97
vehicle,6169,8,55
vehicle,6170,11,7
vehicle,6171,50,65
vehicle,6172,17,59
vehicle,6173,98,90
vehicle,6174,16,66
vehicle,6175,49,35
vehicle,6176,37,97
vehicle,6177,64,81
vehicle,6178,13,64
vehicle,6179,44,30
vehicle,6180,28,38
vehicle,6181,89,67
vehicle,6182,5,8
vehicle,6183,92,26
vehicle,6184,84,72
vehicle,6185,30,49
vehicle,6186,79,41
vehicle,6187,4,16
vehicle,6188,97,45
vehicle,6189,53,78
vehicle,6190,31,27
vehicle,6191,37,1
vehicle,6192,7,67
vehicle,6193,99,98
vehicle,6194,4,61
vehicle,6195,66,12
vehicle,6196,45,33
vehicle,6197,95,87
vehicle,6198,25,24
vehicle,6199,54,61
vehicle,6200,49,41
vehicle,6201,71,21
vehicle,6202,7,82
vehicle,6203,20,75
vehicle,6204,22,67
vehicle,6205,74,24
vehicle,6206,19,10
vehicle,6207,22,56
vehicle,6208,87,19
vehicle,6209,95,6
vehicle,6210,52,9
vehicle,6211,36,100
vehicle,6212,24,79
vehicle,6213,5,93
vehicle,6214,27,20
vehicle,6215,66,97
vehicle,6216,54,15
vehicle,6217,95,51
vehicle,6218,40,83
vehicle,6219,70,35
vehicle,6220,49,43
vehicle,6221,52,13
vehicle,6222,27,13
vehicle,6223,46,62
vehicle,6224,48,68
vehicle,6225,71,78
vehicle,6226,95,56
vehicle,6227,33,65
vehicle,6228,5,2
vehicle,6229,50,17
vehicle,6230,55,99
vehicle,6231,17,8
vehicle,6232,77,68
vehicle,6233,99,18
vehicle,6234,95,72
vehicle,6235,20,71
vehicle,6236,88,24
vehicle,6237,71,27
vehicle,6238,46,66
vehicle,6239,55,40
vehicle,6240,85,20
vehicle,6241,49,74
vehicle,6242,38,16
vehicle,6243,50,86
vehicle,6244,58,52
vehicle,6245,19,11
vehicle,6246,91,70
vehicle,6247,68,52
vehicle,6248,64,30
vehicle,6249,10,43
vehicle,6250,61,30
vehicle,6251,13,27
vehicle,6252,8,17
vehicle,6253,53,37
vehicle,6254,41,26
vehicle,6255,59,69
vehicle,6256,9,69
vehicle,6257,44,51
vehicle,6258,18,78
vehicle,6259,99,85
vehicle,6260,57,58
vehicle,6261,69,62
vehicle,6262,33,29
vehicle,6263,10,90
vehicle,6264,98,3
vehicle,6265,29,35
vehicle,6266,43,73
vehicle,6267,65,9
vehicle,6268,3,19
vehicle,6269,82,59
vehicle,6270,54,56
vehicle,6271,28,74
vehicle,6272,7,82
vehicle,6273,17,13
vehicle,6274,90,2
vehicle,6275,25,31
vehicle,6276,7,63
vehicle,6277,70,16
vehicle,6278,58,47
vehicle,6279,41,51
vehicle,6280,37,59
vehicle,6281,22,52
vehicle,6282,67,50
vehicle,6283,98,34
vehicle,6284,18,8
vehicle,6285,60,9
vehicle,6286,43,44
vehicle,6287,45,36
vehicle,6288,26,52
vehicle,6289,83,31
vehicle,6290,49,69
vehicle,6291,55,87
vehicle,6292,31,30
vehicle,6293,19,20
vehicle,6294,9,12
vehicle,6295,72,62
vehicle,6296,20,45
vehicle,6297,70,19
vehicle,6298,40,66
vehicle,6299,42,15
vehicle,6300,47,56
vehicle,6301,37,53
vehicle,6302,11,74
vehicle,6303,31,6
vehicle,6304,67,89
vehicle,6305,67,71
vehicle,6306,29,22
vehicle,6307,47,19
vehicle,6308,20,44
vehicle,6309,22,82
vehicle,6310,3,85
vehicle,6311,90,53
vehicle,6312,22,87
vehicle,6313,23,1
vehicle,6314,28,4
vehicle,6315,13,92
vehicle,6316,64,78
vehicle,6317,8,46
vehicle,6318,14,76
vehicle,6319,65,96
vehicle,6320,34,78
vehicle,6321,71,85
vehicle,6322,56,77
vehicle,6323,26,17
vehicle,6324,66,84
vehicle,6325,12,20
vehicle,6326,54,90
vehicle,6327,44,46
vehicle,6328,27,68
vehicle,6329,61,50
vehicle,6330,88,10
vehicle,6331,100,30
vehicle,6332,61,99
vehicle,6333,41,97
vehicle,6334,23,33
vehicle,6335,26,100
vehicle,6336,48,85
vehicle,6337,37,62
vehicle,6338,92,5
vehicle,6339,37,91
vehicle,6340,38,56
vehicle,6341,39,87
vehicle,6342,66,84
vehicle,6343,62,70
vehicle,6344,34,30
vehicle,6345,82,34
vehicle,6346,4,31
vehicle,6347,88,3
vehicle,6348,52,59
vehicle,6349,40,70
vehicle,6350,50,86
vehicle,6351,67,15
vehicle,6352,2,55
vehicle,6353,88,1
vehicle,6354,45,10
vehicle,6355,35,6
vehicle,6356,14,73
vehicle,6357,44,9
vehicle,6358,50,72
vehicle,6359,41,25
vehicle,6360,68,88
vehicle,6361,43,82
vehicle,6362,97,96
vehicle,6363,60,89
vehicle,6364,81,94
vehicle,6365,11,86
vehicle,6366,40,70
vehicle,6367,34,18
vehicle,6368,57,28
vehicle,6369,87,22
vehicle,6370,8,61
vehicle,6371,8,51
vehicle,6372,86,87
vehicle,6373,22,96
vehicle,6374,67,41
vehicle,6375,55,51
vehicle,6376,84,98
vehicle,6377,13,28
vehicle,6378,13,80
vehicle,6379,56,23
vehicle,6380,95,69
vehicle,6381,42,26
vehicle,6382,33,89
vehicle,6383,61,57
vehicle,6384,94,19
vehicle,6385,84,23
vehicle,6386,100,50
vehicle,6387,3,97
vehicle,6388,12,77
vehicle,6389,61,49
vehicle,6390,83,34
vehicle,6391,29,55
vehicle,6392,24,75
vehicle,6393,6,33
vehicle,6394,37,73
vehicle,6395,51,66
vehicle,6396,57,96
vehicle,6397,73,94
vehicle,6398,36,79
vehicle,6399,62,73
vehicle,6400,59,28
vehicle,6401,55,85
vehicle,6402,65,43
vehicle,6403,26,28
vehicle,6404,9,39
vehicle,6405,12,84
vehicle,6406,23,15
vehicle,6407,51,46
vehicle,6408,85,50
vehicle,6409,71,4
vehicle,6410,79,20
vehicle,6411,36,83
vehicle,6412,41,84
vehicle,6413,40,30
vehicle,6414,20,88
vehicle,6415,7,78
vehicle,6416,60,42
vehicle,6417,99,75
vehicle,6418,17,97
vehicle,6419,5,46
vehicle,6420,78,24
vehicle,6421,26,95
vehicle,6422,83,61
vehicle,6423,71,11
vehicle,6424,95,58
vehicle,6425,41,51
vehicle,6426,67,86
vehicle,6427,47,54
vehicle,6428,64,26
vehicle,6429,45,68
vehicle,6430,19,55
vehicle,6431,51,24
vehicle,6432,53,58
vehicle,6433,82,83
vehicle,6434,74,3
vehicle,6435,67,64
vehicle,6436,12,35
vehicle,6437,73,30
vehicle,6438,51,40
vehicle,6439,90,35
vehicle,6440,92,84
vehicle,6441,6,28
vehicle,6442,83,74
vehicle,6443,4,10
vehicle,6444,37,96
vehicle,6445,55,63
vehicle,6446,15,71
vehicle,6447,75,30
vehicle,6448,1,42
vehicle,6449,17,23
vehicle,6450,59,94
vehicle,6451,72,49
vehicle,6452,92,64
vehicle,6453,71,74
vehicle,6454,68,38
vehicle,6455,40,73
vehicle,6456,1,68
vehicle,6457,13,71
vehicle,6458,54,49
vehicle,6459,68,39
vehicle,6460,42,23
vehicle,6461,74,83
vehicle,6462,53,61
vehicle,6463,8,45
vehicle,6464,20,95
vehicle,6465,84,5
vehicle,6466,73,86
vehicle,6467,90,100
vehicle,6468,12,89
vehicle,6469,100,82
vehicle,6470,21,38
vehicle,6471,2,24
vehicle,6472,100,74
vehicle,6473,29,31
vehicle,6474,67,18
vehicle,6475,18,79
vehicle,6476,59,32
vehicle,6477,91,92
vehicle,6478,33,85
vehicle,6479,68,85
vehicle,6480,19,78
vehicle,6481,63,89
vehicle,6482,34,81
vehicle,6483,22,61
vehicle,6484,32,30
vehicle,6485,18,89
vehicle,6486,91,85
vehicle,6487,40,48
vehicle,6488,25,4
vehicle,6489,45,64
vehicle,6490,33,6
vehicle,6491,75,93
vehicle,6492,98,97
vehicle,6493,44,19
vehicle,6494,87,68
vehicle,6495,57,10
vehicle,6496,16,73
vehicle,6497,70,35
vehicle,6498,52,69
vehicle,6499,66,38
vehicle,6500,89,15
vehicle,6501,45,41
vehicle,6502,91,12
vehicle,6503,76,58
vehicle,6504,49,5
vehicle,6505,61,53
vehicle,6506,33,89
vehicle,6507,99,84
vehicle,6508,67,89
vehicle,6509,5,93
vehicle,6510,33,11
vehicle,6511,63,13
vehicle,6512,6,56
vehicle,6513,3,90
vehicle,6514,46,98
vehicle,6515,34,5
vehicle,6516,44,36
vehicle,6517,27,22
vehicle,6518,17,76
vehicle,6519,69,65
vehicle,6520,52,12
vehicle,6521,21,49
vehicle,6522,32,69
vehicle,6523,60,78
vehicle,6524,8,3
vehicle,6525,15,90
vehicle,6526,8,57
vehicle,6527,76,81
vehicle,6528,76,19
vehicle,6529,72,12
vehicle,6530,67,73
vehicle,6531,48,16
vehicle,6532,65,85
vehicle,6533,4,73
vehicle,6534,63,85
vehicle,6535,78,30
vehicle,6536,51,32
vehicle,6537,36,68
vehicle,6538,28,4
vehicle,6539,65,73
vehicle,6540,70,84
vehicle,6541,88,42
vehicle,6542,35,77
vehicle,6543,77,18
vehicle,6544,57,33
vehicle,6545,89,98
vehicle,6546,53,99
vehicle,6547,58,94
vehicle,6548,75,53
vehicle,6549,97,30
vehicle,6550,8,27
vehicle,6551,6,93
vehicle,6552,94,18
vehicle,6553,53,58
vehicle,6554,62,56
vehicle,6555,49,74
vehicle,6556,10,50
vehicle,6557,77,28
vehicle,6558,75,17
vehicle,6559,32,63
vehicle,6560,31,72
vehicle,6561,84,57
vehicle,6562,8,74
vehicle,6563,89,15
vehicle,6564,26,89
vehicle,6565,60,59
vehicle,6566,94,13
vehicle,6567,68,47
vehicle,6568,42,85
vehicle,6569,69,90
vehicle,6570,35,27
vehicle,6571,28,72
vehicle,6572,100,10
vehicle,6573,76,4
vehicle,6574,65,57
vehicle,6575,36,70
vehicle,6576,5,80
vehicle,6577,4,35
vehicle,6578,56,1
vehicle,6579,77,48
vehicle,6580,54,2
vehicle,6581,85,10
vehicle,6582,4,33
vehicle,6583,37,44
vehicle,6584,24,28
vehicle,6585,45,59
vehicle,6586,8,6
vehicle,6587,96,15
vehicle,6588,23,70
vehicle,6589,93,15
vehicle,6590,43,64
vehicle,6591,99,6
vehicle,6592,56,41
vehicle,6593,94,18
vehicle,6594,1,11
vehicle,6595,75,57
vehicle,6596,91,93
vehicle,6597,14,6
vehicle,6598,10,43
vehicle,6599,43,71
vehicle,6600,94,47
vehicle,6601,55,81
vehicle,6602,53,18
vehicle,6603,15,96
vehicle,6604,1,39
vehicle,6605,82,35
vehicle,6606,9,88
vehicle,6607,64,57
vehicle,6608,92,52
vehicle,6609,21,73
vehicle,6610,67,58
vehicle,6611,8,17
vehicle,6612,61,68
vehicle,6613,17,14
vehicle,6614,74,81
vehicle,6615,31,99
vehicle,6616,47,38
vehicle,6617,60,45
vehicle,6618,18,5
vehicle,6619,75,2
vehicle,6620,31,93
vehicle,6621,67,13
vehicle,6622,16,45
vehicle,6623,69,82
vehicle,6624,13,89
vehicle,6625,43,52
vehicle,6626,25,57
vehicle,6627,75,67
vehicle,6628,27,97
vehicle,6629,89,61
vehicle,6630,90,56
vehicle,6631,20,2
vehicle,6632,62,9
vehicle,6633,9,58
vehicle,6634,40,94
vehicle,6635,72,87
vehicle,6636,66,99
vehicle,6637,63,53
vehicle,6638,29,79
vehicle,6639,38,85
vehicle,6640,11,65
vehicle,6641,72,34
vehicle,6642,51,47
vehicle,6643,71,86
vehicle,6644,25,30
vehicle,6645,33,93
vehicle,6646,34,23
vehicle,6647,3,75
vehicle,6648,35,64
vehicle,6649,81,75
vehicle,6650,90,44
vehicle,6651,52,94
vehicle,6652,46,64
vehicle,6653,4,29
vehicle,6654,88,64
vehicle,6655,2,29
vehicle,6656,95,30
vehicle,6657,49,40
vehicle,6658,35,86
vehicle,6659,93,51
vehicle,6660,3,68
vehicle,6661,59,40
vehicle,6662,55,27
vehicle,6663,22,96
vehicle,6664,43,61
vehicle,6665,66,94
vehicle,6666,73,21
vehicle,6667,1,15
vehicle,6668,94,86
vehicle,6669,17,69
vehicle,6670,24,19
vehicle,6671,4,81
vehicle,6672,13,46
vehicle,6673,99,68
vehicle,6674,12,39
vehicle,6675,11,100
vehicle,6676,72,25
vehicle,6677,86,51
vehicle,6678,26,85
vehicle,6679,3,24
vehicle,6680,23,42
vehicle,6681,6,62
vehicle,6682,11,49
vehicle,6683,44,46
vehicle,6684,23,37
vehicle,6685,52,59
vehicle,6686,26,63
vehicle,6687,95,66
vehicle,6688,91,8
vehicle,6689,57,64
vehicle,6690,36,96
vehicle,6691,39,55
vehicle,6692,42,72
vehicle,6693,73,56
vehicle,6694,46,86
vehicle,6695,86,93
vehicle,6696,95,19
vehicle,6697,34,44
vehicle,6698,57,40
vehicle,6699,10,41
vehicle,6700,21,13
vehicle,6701,42,82
vehicle,6702,21,4
vehicle,6703,88,53
vehicle,6704,16,67
vehicle,6705,46,21
vehicle,6706,61,91
vehicle,6707,70,84
vehicle,6708,39,48
vehicle,6709,87,42
vehicle,6710,57,24
vehicle,6711,44,73
vehicle,6712,7,14
vehicle,6713,47,69
vehicle,6714,83,85
vehicle,6715,62,23
vehicle,6716,84,87
vehicle,6717,50,4
vehicle,6718,12,92
vehicle,6719,2,12
vehicle,6720,31,65
vehicle,6721,70,26
vehicle,6722,80,84
vehicle,6723,30,52
vehicle,6724,50,14
vehicle,6725,43,58
vehicle,6726,42,41
vehicle,6727,24,67
vehicle,6728,14,89
vehicle,6729,20,41
vehicle,6730,6,29
vehicle,6731,20,2
vehicle,6732,1,58
vehicle,6733,63,41
vehicle,6734,32,38
vehicle,6735,98,19
vehicle,6736,20,44
vehicle,6737,35,99
vehicle,6738,36,30
vehicle,6739,1,60
vehicle,6740,84,78
vehicle,6741,4,75
vehicle,6742,95,33
vehicle,6743,90,62
vehicle,6744,54,88
vehicle,6745,55,2
vehicle,6746,66,44
vehicle,6747,39,23
vehicle,6748,65,39
vehicle,6749,5,42
vehicle,6750,6,75
vehicle,6751,46,10
vehicle,6752,55,52
vehicle,6753,89,57
vehicle,6754,11,50
vehicle,6755,83,74
vehicle,6756,22,39
vehicle,6757,40,95
vehicle,6758,32,49
vehicle,6759,41,58
vehicle,6760,16,83
vehicle,6761,51,28
vehicle,6762,81,8
vehicle,6763,45,71
vehicle,6764,50,49
vehicle,6765,85,90
vehicle,6766,71,99
vehicle,6767,50,40
vehicle,6768,26,42
vehicle,6769,89,41
vehicle,6770,58,33
vehicle,6771,23,79
vehicle,6772,27,76
vehicle,6773,81,48
vehicle,6774,100,31
vehicle,6775,14,30
vehicle,6776,80,82
vehicle,6777,40,9
vehicle,6778,50,81
vehicle,6779,89,67
vehicle,6780,42,74
vehicle,6781,54,44
vehicle,6782,5,68
vehicle,6783,1,61
vehicle,6784,25,77
vehicle,6785,69,45
vehicle,6786,13,48
vehicle,6787,12,65
vehicle,6788,42,11
vehicle,6789,65,44
vehicle,6790,72,98
vehicle,6791,18,4
vehicle,6792,8,32
vehicle,6793,95,32
vehicle,6794,27,64
vehicle,6795,86,11
vehicle,6796,87,63
vehicle,6797,78,10
vehicle,6798,17,10
vehicle,6799,83,73
vehicle,6800,77,33
vehicle,6801,60,98
vehicle,6802,34,4
vehicle,6803,27,45
vehicle,6804,13,12
vehicle,6805,51,36
vehicle,6806,59,100
vehicle,6807,36,89
vehicle,6808,48,5
vehicle,6809,37,57
vehicle,6810,91,21
vehicle,6811,17,15
vehicle,6812,39,91
vehicle,6813,15,97
vehicle,6814,63,100
vehicle,6815,73,79
vehicle,6816,94,67
vehicle,6817,28,35
vehicle,6818,96,18
vehicle,6819,7,8
vehicle,6820,61,70
vehicle,6821,6,79
vehicle,6822,90,83
vehicle,6823,53,92
vehicle,6824,67,88
vehicle,6825,84,100
vehicle,6826,16,25
vehicle,6827,4,77
vehicle,6828,88,59
vehicle,6829,32,27
vehicle,6830,13,99
vehicle,6831,47,90
vehicle,6832,60,13
vehicle,6833,4,3
vehicle,6834,28,69
vehicle,6835,4,61
vehicle,6836,43,94
vehicle,6837,90,24
vehicle,6838,99,9
vehicle,6839,64,26
vehicle,6840,17,2
vehicle,6841,91,4
vehicle,6842,52,92
vehicle,6843,16,36
vehicle,6844,93,42
vehicle,6845,76,2
vehicle,6846,74,28
vehicle,6847,71,81
vehicle,6848,21,62
vehicle,6849,22,76
vehicle,6850,69,45
vehicle,6851,22,31
vehicle,6852,44,49
vehicle,6853,79,33
vehicle,6854,79,84
vehicle,6855,46,30
vehicle,6856,80,66
vehicle,6857,84,14
vehicle,6858,66,69
vehicle,6859,23,92
vehicle,6860,28,61
vehicle,6861,32,56
vehicle,6862,12,97
vehicle,6863,28,63
vehicle,6864,21,26
vehicle,6865,46,30
vehicle,6866,91,71
vehicle,6867,11,74
vehicle,6868,73,31
vehicle,6869,69,35
vehicle,6870,10,100
vehicle,6871,93,11
vehicle,6872,57,41
vehicle,6873,37,7
vehicle,6874,76,83
vehicle,6875,26,10
vehicle,6876,70,68
vehicle,6877,4,6
vehicle,6878,84,68
vehicle,6879,45,85
vehicle,6880,64,40
vehicle,6881,23,53
vehicle,6882,68,41
vehicle,6883,78,31
vehicle,6884,48,81
vehicle,6885,62,28
vehicle,6886,46,73
vehicle,6887,90,21
vehicle,6888,50,25
vehicle,6889,85,34
vehicle,6890,81,59
vehicle,6891,42,46
vehicle,6892,24,75
vehicle,6893,41,22
vehicle,6894,83,2
vehicle,6895,23,78
vehicle,6896,53,83
vehicle,6897,81,6
vehicle,6898,36,62
vehicle,6899,65,38
vehicle,6900,25,80
vehicle,6901,11,88
vehicle,6902,80,86
vehicle,6903,10,78
vehicle,6904,28,27
vehicle,6905,86,82
vehicle,6906,35,54
vehicle,6907,98,6
vehicle,6908,98,46
vehicle,6909,27,95
vehicle,6910,5,89
vehicle,6911,71,11
vehicle,6912,46,75
vehicle,6913,11,81
vehicle,6914,71,28
vehicle,6915,4,48
vehicle,6916,88,72
vehicle,6917,14,44
vehicle,6918,13,12
vehicle,6919,18,71
vehicle,6920,97,92
vehicle,6921,70,66
vehicle,6922,81,78
vehicle,6923,40,36
vehicle,6924,34,19
vehicle,6925,24,65
vehicle,6926,49,33
vehicle,6927,56,87
vehicle,6928,64,13
vehicle,6929,26,44
vehicle,6930,95,40
vehicle,6931,17,94
vehicle,6932,97,16
vehicle,6933,2,1
vehicle,6934,49,24
vehicle,6935,34,83
vehicle,6936,45,21
vehicle,6937,58,25
vehicle,6938,44,13
vehicle,6939,42,72
vehicle,6940,74,7
vehicle,6941,69,34
vehicle,6942,84,29
vehicle,6943,25,56
vehicle,6944,61,74
vehicle,6945,59,54
vehicle,6946,37,94
vehicle,6947,49,96
vehicle,6948,32,37
vehicle,6949,15,78
vehicle,6950,22,74
vehicle,6951,11,90
vehicle,6952,69,45
vehicle,6953,67,54
vehicle,6954,96,42
vehicle,6955,73,86
vehicle,6956,6,23
vehicle,6957,89,24
vehicle,6958,87,38
vehicle,6959,45,24
vehicle,6960,59,57
vehicle,6961,98,14
vehicle,6962,54,33
vehicle,6963,91,92
vehicle,6964,9,41
vehicle,6965,20,75
vehicle,6966,45,12
vehicle,6967,59,25
vehicle,6968,82,81
vehicle,6969,99,77
vehicle,6970,5,96
vehicle,6971,81,92
vehicle,6972,61,97
vehicle,6973,20,43
vehicle,6974,50,20
vehicle,6975,75,63
vehicle,6976,78,69
vehicle,6977,50,13
vehicle,6978,31,79
vehicle,6979,98,2
vehicle,6980,67,49
vehicle,6981,41,34
vehicle,6982,29,75
vehicle,6983,74,32
vehicle,6984,25,83
vehicle,6985,18,60
vehicle,6986,53,80
vehicle,6987,29,99
vehicle,6988,63,68
vehicle,6989,12,99
vehicle,6990,66,3
vehicle,6991,29,34
vehicle,6992,1,11
vehicle,6993,13,27
vehicle,6994,94,84
vehicle,6995,87,4
vehicle,6996,24,53
vehicle,6997,78,57
vehicle,6998,61,57
vehicle,6999,98,48
vehicle,7000,38,80
vehicle,7001,69,14
vehicle,7002,7,32
vehicle,7003,40,62
vehicle,7004,97,70
vehicle,7005,54,41
vehicle,7006,29,88
vehicle,7007,13,42
vehicle,7008,71,41
vehicle,7009,65,4
vehicle,7010,38,56
vehicle,7011,96,71
vehicle,7012,3,12
vehicle,7013,93,79
vehicle,7014,33,37
vehicle,7015,26,25
vehicle,7016,54,68
vehicle,7017,83,20
vehicle,7018,11,90
vehicle,7019,95,11
vehicle,7020,80,71
vehicle,7021,19,50
vehicle,7022,72,87
vehicle,7023,39,13
vehicle,7024,41,68
vehicle,7025,79,58
vehicle,7026,97,49
vehicle,7027,13,50
vehicle,7028,43,73
vehicle,7029,49,94
vehicle,7030,38,10
vehicle,7031,37,2
vehicle,7032,6,81
vehicle,7033,69,11
vehicle,7034,44,99
vehicle,7035,20,62
vehicle,7036,82,66
vehicle,7037,81,20
vehicle,7038,49,25
vehicle,7039,30,66
vehicle,7040,64,91
vehicle,7041,29,99
vehicle,7042,24,20
vehicle,7043,74,14
vehicle,7044,5,6
vehicle,7045,10,87
vehicle,7046,1,30
vehicle,7047,16,1
vehicle,7048,7,23
vehicle,7049,100,35
vehicle,7050,29,100
vehicle,7051,15,53
vehicle,7052,25,21
vehicle,7053,94,34
vehicle,7054,53,34
vehicle,7055,37,2
vehicle,7056,88,14
vehicle,7057,40,70
vehicle,7058,34,13
vehicle,7059,21,24
vehicle,7060,38,36
vehicle,7061,32,76
vehicle,7062,68,59
vehicle,7063,29,69
vehicle,7064,58,57
vehicle,7065,7,69
vehicle,7066,20,1
vehicle,7067,41,94
vehicle,7068,94,12
vehicle,7069,38,41
vehicle,7070,67,78
vehicle,7071,26,44
vehicle,7072,13,95
vehicle,7073,6,47
vehicle,7074,31,88
vehicle,7075,16,82
vehicle,7076,18,99
vehicle,7077,77,93
vehicle,7078,2,90
vehicle,7079,56,74
vehicle,7080,38,37
vehicle,7081,51,11
vehicle,7082,57,69
vehicle,7083,32,98
vehicle,7084,30,73
vehicle,7085,74,93
vehicle,7086,88,81
vehicle,7087,20,17
vehicle,7088,10,25
vehicle,7089,90,35
vehicle,7090,35,17
vehicle,7091,56,59
vehicle,7092,36,98
vehicle,7093,13,77
vehicle,7094,59,43
vehicle,7095,53,1
vehicle,7096,21,32
vehicle,7097,46,53
vehicle,7098,80,33
vehicle,7099,60,12
vehicle,7100,10,45
vehicle,7101,55,26
vehicle,7102,71,91
vehicle,7103,80,11
vehicle,7104,63,5
vehicle,7105,16,1
vehicle,7106,72,33
vehicle,7107,68,67
vehicle,7108,3,74
vehicle,7109,42,46
vehicle,7110,34,69
vehicle,7111,67,36
vehicle,7112,22,67
vehicle,7113,60,5
vehicle,7114,92,40
vehicle,7115,93,81
vehicle,7116,98,72
vehicle,7117,2,21
vehicle,7118,63,25
vehicle,7119,42,100
vehicle,7120,86,11
vehicle,7121,26,19
vehicle,7122,99,14
vehicle,7123,62,33
vehicle,7124,80,22
vehicle,7125,9,50
vehicle,7126,19,48
vehicle,7127,76,91
vehicle,7128,3,4
vehicle,7129,82,32
vehicle,7130,2,60
vehicle,7131,66,61
vehicle,7132,37,49
vehicle,7133,62,82
vehicle,7134,70,7
vehicle,7135,35,82
vehicle,7136,11,50
vehicle,7137,7,14
vehicle,7138,59,89
vehicle,7139,53,65
vehicle,7140,75,17
vehicle,7141,51,4
vehicle,7142,43,15
vehicle,7143,40,61
vehicle,7144,3,18
vehicle,7145,34,23
vehicle,7146,98,3
vehicle,7147,88,73
vehicle,7148,33,82
vehicle,7149,59,80
vehicle,7150,85,13
vehicle,7151,45,91
vehicle,7152,2,68
vehicle,7153,8,90
vehicle,7154,52,45
vehicle,7155,97,44
vehicle,7156,70,79
