vehicle,path
8971,90-91-14-65
8972,72-2
8973,8-54-87
8974,83-31-15
8975,50-84
8976,85-38-2
8977,61-59-65
8978,69-28-44
8979,100-19-4-21
8980,24-25-11
8981,63-45
8982,47-4-13
8983,4-13-49
8984,2-99-63
8985,12-83
8986,65-75-43-68
8987,57-55-7
8988,56-40-30-31
8989,4-13-47-29
8990,47-16-92
8991,93-3-87
8992,40-38
8993,63-55-6-8
8994,78-38-90
8995,79-92-89
8996,52-46-5-86
8997,86-81-9-85
8998,40-49
8999,89-41-4-18
9000,25-53-48
9001,29-50
9002,6-4-13-49
9003,80-54
9004,42-4-26
9005,23-18-6-37
9006,24-20-23-44
9007,91-14
9008,84-97-46
9009,56-54-82
9010,62-5-83
9011,48-35-42
9012,40-56-52
9013,92-8-2-4
9014,13-26-14-68
9015,42-41
9016,35-34-45
9017,50-17-19-88
9018,46-13-47
9019,52-43-12-3
9020,14-68-23
9021,52-56-37-48
9022,25-99-43
9023,19-38-87
9024,7-55
9025,77-28-69
9026,43-12-3-47
9027,63-64-44
9028,73-78-45
9029,68-51-42
9030,48-39-54
9031,39-78-26
9032,38-90
9033,65-19-34
9034,50-71-15
9035,85-46-10
9036,88-28-2
9037,18-43
9038,14-17-19
9039,64-44-3
9040,31-15-25-53
9041,2-96-68
9042,89-57-9
9043,23-18-47
9044,93-38-75
9045,72-2-99
9046,77-37-32-67
9047,21-11-34-25
9048,24-50-72
9049,53-2-60
9050,18-73-2-22
9051,31-42-5-86
9052,33-18-43
9053,16-10-97
9054,21-47-73
9055,79-65
9056,17-83-73
9057,3-57-48
9058,63-59-51
9059,98-26-14-5-86
9060,34-28-69
9061,12-90
9062,58-38-90
9063,91-73-2-98
9064,79-12-71
9065,63-59-51
9066,32-53-17
9067,55-28-35-71
9068,10-51-30
9069,68-22-1-29
9070,73-59-24
9071,97-73-80-88
9072,27-74-11-87
9073,2-64
9074,55-57-48
9075,71-59-14-68
9076,80-1-61
9077,20-24-42
9078,27-17-38
9079,52-81-39
9080,34-25-59
9081,87-70-14-65
9082,48-52-46
9083,80-19-97
9084,59-64-9
9085,78-48-35
9086,34-3-42
9087,84-7-2
9088,28-87-6-37
9089,55-28
9090,22-9-10-51
9091,48-35-34
9092,32-91-73
9093,27-75-59-51
9094,97-46-13
9095,17-62-76
9096,79-12-10
9097,99-21-11-84
9098,2-22-9-94
9099,70-33
9100,26-7-93
9101,5-10-80
9102,41-6-8-93
9103,94-88-33-67
9104,2-22-9-24
9105,59-28-90
9106,51-65-19
9107,88-33-22
9108,9-54-28
9109,69-60-31
9110,69-34-3-52
9111,67-50-72
9112,95-80-8-93
9113,83-90-9
9114,5-17-96
9115,48-61-7-93
9116,40-42-9-6
9117,32-39-6-37
9118,46-82
9119,39-84-19-62
9120,44-65-61-78
9121,98-26-50-72
9122,9-24-50
9123,93-33-5
9124,49-99-59
9125,63-46-5
9126,84-7-1-61
9127,37-32-81
9128,44-46-59
9129,41-6-100
9130,38-80-6-46
9131,93-38-75
9132,83-90-67
9133,11-87-6-100
9134,11-38-2-72
9135,43-1-17
9136,10-81-17-96
9137,62-95-67
9138,15-12-3-6
9139,53-2-4-66
9140,1-17-89
9141,32-39-58
9142,68-36
9143,49-33-5-83
9144,98-97-81-79
9145,88-28-7-55
9146,36-16
9147,5-27-26
9148,85-57-9-74
9149,92-32-81
9150,83-54-28
9151,13-38-37
9152,100-92-8
9153,26-50-72
9154,73-80-1
9155,91-14-5
9156,24-1
9157,91-14-65
9158,31-42
9159,98-26-7-30
9160,29-100-92
9161,96-6-20
9162,6-20-39
9163,71-18-95
9164,54-75-43
9165,48-40-56
9166,23-26-19-9
9167,71-59-14-80
9168,20-23-18-43
9169,56-41-81
9170,96-52-43
9171,3-1-17-79
9172,20-30-98
9173,25-99-6
9174,42-54-82
9175,24-1-17-31
9176,50-87-56
9177,88-33-30
9178,72-19-62
9179,58-5-36
9180,9-94-34
9181,70-4
9182,17-31-15
9183,79-92
9184,26-19-100
9185,42-80-79
9186,36-61-7-1-29
9187,86-8-2-41
9188,13-54-74
9189,57-92-97
9190,15-46
9191,71-72-2-83
9192,91-73-2-98
9193,44-3-19-88
9194,49-24-20-23
9195,93-3-1
9196,53-27-26-50
9197,49-33-54
9198,58-5-10-21
9199,69-1-29
9200,11-34-3-77
9201,83-90-48
9202,44-87-32
9203,8-93-63
9204,79-65-8-66
9205,38-93-3-77
9206,11-84-16
9207,64-44-75
9208,89-43-8-60
9209,89-41-6
9210,96-19-38-78
9211,87-32-39
9212,1-29-34
9213,39-78-45
9214,82-63-35
9215,37-64-11-34
9216,61-21-41-81
9217,61-15-46-13
9218,37-7-2-98
9219,91-40-56
9220,51-65-19
9221,47-73-14
9222,100-75-60
9223,50-48-2-64
9224,18-6
9225,52-43-25
9226,82-46-10-80
9227,78-40-5
9228,79-65-86
9229,71-66
9230,26-23-44
9231,87-70-35
9232,90-48-2
9233,20-39-83
9234,14-70-4-15
9235,98-43-53-31
9236,87-57
9237,90-58-25
9238,89-41-50
9239,55-10-81
9240,65-53-48
9241,55-57-95
9242,6-85
9243,75-69-34
9244,51-70-40
9245,65-75-43
9246,51-63
9247,50-87-1-29
9248,18-70-97
9249,28-1-61
9250,16-78-40
9251,20-23-65
9252,98-26-7-40
9253,16-37-54-82
9254,27-26-24-57
9255,60-4-5
9256,62-88-4-18
9257,16-11-87
9258,80-57
9259,79-65-19-96
9260,24-25-8
9261,29-70-30
9262,94-57-24-20
9263,83-59-56
9264,70-30-20-39
9265,9-10-36-16
9266,42-14-65
9267,56-54
9268,19-34-28
9269,45-53-48
9270,61-59-27-75
9271,33-21
9272,79-62-40-30
9273,85-38-2-35
9274,33-54-75
9275,84-75-85
9276,11-38
9277,84-7-30
9278,16-38-89
9279,9-6-100
9280,65-75-43-68
9281,48-2-99
9282,91-74-66
9283,37-32-74
9284,29-81-39
9285,51-34-3-44
9286,46-53-2-15
9287,35-83
9288,70-94
9289,76-95-63
9290,86-8-2-35
9291,98-26-60-16
9292,72-2-4-26
9293,40-30-62
9294,68-23-95
9295,48-40-5
9296,100-1
9297,73-61
9298,96-28-1-29
9299,84-43-8-89
9300,91-54-33
9301,82-24-1-29
9302,46-5-27
9303,26-7-2-15
9304,38-71-59
9305,3-1-17
9306,53-93-3-43
9307,51-34-3-47
9308,53-93-3
9309,98-43-1-2
9310,92-53
9311,17-14-70
9312,37-64-11-95
9313,43-71-18
9314,37-64-11
9315,80-6
9316,53-93-3-44
9317,58-68-51-63
9318,86-81-9-85
9319,81-9-24-69
9320,14-70-4-21
9321,72-2-35-47
9322,44-46-92
9323,30-33
9324,6-20-24-50
9325,49-99-17-96
9326,36-27-74
9327,26-60-75
9328,70-4-26
9329,77-73-42
9330,25-57-9
9331,5-36-61
9332,85-46-11
9333,1-29-84
9334,94-34-12-82
9335,63-53-54
9336,33-67-15
9337,25-11-34-3
9338,1-38-80
9339,24-1-61
9340,14-55-72
9341,62-87-31
9342,17-62-40-51
9343,53-27-75
9344,60-47
9345,30-61
9346,4-5-17-79
9347,4-26-22
9348,3-43-25-7
9349,74-42-54
9350,32-43-25-7
9351,80-79-12-77
9352,44-72
9353,46-92-89
9354,52-1-2-64
9355,72-69-25-7
9356,28-2-4-26
9357,13-47-29-81
9358,56-52-1-17
9359,33-18-70
9360,45-53-17-79
9361,65-19-34
9362,50-5-33
9363,63-59-56
9364,55-28-87
9365,74-11-23
9366,71-18-95
9367,54-60
9368,68-9-6-100
9369,88-19-9
9370,44-3-13
9371,42-5-83
9372,77-28-87
9373,59-51-34-45
9374,8-2-72
9375,90-35-87
9376,4-5
9377,75-7-58
9378,76-95-17-86
9379,96-70-40
9380,6-20-30-31
9381,60-73-80
9382,43-25-11-34
9383,34-3-1
9384,10-81-17-96
9385,57-48-2-60
9386,48-52-46-82
9387,11-35-83
9388,62-26-7
9389,74-66-18
9390,77-37-32
9391,91-54-33
9392,41-4-66
9393,96-6-20-63
9394,87-57-24-50
9395,30-22
9396,16-37-32-39
9397,44-57-55
9398,41-4-13-47
9399,58-8-37-13
9400,59-65
9401,75-43-8
9402,51-11-38
9403,11-38-2-72
9404,86-8-93-3
9405,31-15-25-57
9406,98-26-19-34
9407,12-3-1
9408,96-6-20
9409,10-62-95
9410,24-20-53
9411,5-36-6-100
9412,71-15-25-53
9413,86-81-9-55
9414,44-75-7-40
9415,93-92-32
9416,60-26
9417,64-11-35
9418,85-46
9419,30-20
9420,36-23
9421,91-34-28
9422,91-34-45
9423,98-97-66
9424,91-14-5-86
9425,13-47-29
9426,83-65-19
9427,41-4-38
9428,100-19-4-90
9429,48-52-1
9430,56-59-14-68
9431,53-48
9432,33-5-17
9433,8-54-33
9434,90-36-23
9435,81-17-19-88
9436,14-49
9437,78-89-57
9438,63-69-60
9439,41-59-64
9440,26-50
9441,86-8-2
9442,71-72-19-34
9443,55-72-19
9444,61-69
9445,10-36-6
9446,48-75-44-57
9447,20-30-22
9448,21-11-95
9449,67-94-34
9450,92-93-33
9451,41-6-8-93
9452,21-54-42
9453,65-5-97
9454,88-19-34-3
9455,75-60-31
9456,87-32-67
9457,54-4-90
9458,76-13-26
9459,15-12-10-94
9460,35-87-8-60
9461,39-52-81
9462,52-54-40
9463,93-33-22
9464,88-16-92
9465,14-70-94
9466,18-58-50
9467,36-61-7-1
9468,30-33-21-11
9469,62-40-58
9470,91-34-3
9471,97-8-40
9472,66-31
9473,84-7-2-72
9474,53-39-6
9475,21-80-49
9476,53-39-58
9477,56-44-10-62
9478,75-73-41
9479,22-1-17-31
9480,37-24-69
9481,37-90-85
9482,96-70
9483,45-10-94
9484,76-57-72
9485,76-79-12-77
9486,27-17
9487,58-38-19-42
9488,90-9-49
9489,48-2-4-26
9490,95-63-53
9491,22-91-40-30
9492,8-40-69
9493,90-48
9494,85-46
9495,100-19-99
9496,68-50-48-40
9497,94-84-16-37
9498,83-65-5-32
9499,85-38-90
9500,57-24-50
9501,39-78-61
9502,94-84-19
9503,44-57-55
9504,54-28
9505,45-74
9506,57-48-84
9507,48-2-72
9508,5-27-74
9509,89-57-9-52
9510,45-53-72
9511,59-64-9-43
9512,14-70-4-66
9513,1-38-26
9514,25-7
9515,71-40-42
9516,10-21-47
9517,91-23-26
9518,22-91-73
9519,21-80-8
9520,19-4-26-23
9521,2-60-75
9522,78-45-10-44
9523,88-28-35-71
9524,62-76-57
9525,19-96
9526,29-58-8-60
9527,48-2
9528,96-68-36
9529,25-61-15
9530,74-92-93
9531,44-46-11
9532,30-20-39
9533,46-11-23
9534,8-60-85
9535,80-1-17-31
9536,25-100
9537,73-2-4
9538,7-93-3-13
9539,96-52-23
9540,20-63-46-82
9541,89-55-72-19-88
9542,81-58-8
9543,97-41-4
9544,48-75
9545,73-14
9546,38-26-14
9547,19-34-3
9548,45-49-33-5
9549,17-14-27
9550,99-34-25-7
9551,10-77-37
9552,59-27-84
9553,63-70-33
9554,54-60-73
9555,67-50-5-10
9556,12-71-66
9557,56-37-32
9558,29-44-75
9559,95-17-14
9560,77-12-90
9561,98-43-25
9562,4-5-36
9563,29-96
9564,20-39-58
9565,2-60-37
9566,25-8-95
9567,68-23-4-33
9568,24-42-4-10
9569,51-74-100
9570,89-41-4-27
9571,70-4-5-86
9572,40-5-17
9573,38-19-9-74
9574,46-53
9575,18-73-2-99
9576,64-19-56
9577,37-79-12-3
9578,86-82-61
9579,76-13-61-15
9580,62-88-80
9581,37-90-86
9582,21-80-49
9583,78-38-37-79
9584,49-65-61-15
9585,23-26-50
9586,20-39-40
9587,17-62
9588,78-40-5
9589,23-88-76
9590,53-39-6-8
9591,46-82-8-66
9592,58-8-2
9593,88-16-84
9594,87-6-4-18
9595,46-92-9-52
9596,2-4-27
9597,43-1-2-73
9598,61-7-30-33
9599,56-77-73
9600,66-69-1-29
9601,16-76
9602,65-19-4
9603,19-100-1-29
9604,76-24-50
9605,34-46-5
9606,71-72-19
9607,5-10-94
9608,41-50-98
9609,71-81-9-74
9610,23-26
9611,80-36-27
9612,64-14-65
9613,59-51-34-12
9614,36-23-95
9615,49-24-20-23
9616,60-87-6-100
9617,48-2-41-50
9618,70-74-78
9619,44-3-1
9620,21-90-89
9621,22-91-34-28
9622,1-29-58-67
9623,31-2-41-81
9624,75-7-1-17
9625,80-49-45
9626,21-41-50
9627,96-68-36-32
9628,51-42-49
9629,92-32
9630,71-18-6-37
9631,73-80-67
9632,9-59-64
9633,22-9-24
9634,1-38-90
9635,72-87
9636,35-34-10-51
9637,79-12-44
9638,34-12-38
9639,82-36-71
9640,14-68
9641,18-6-20
9642,35-42-14-68
9643,41-4-26
9644,35-87-1-2
9645,77-12-70
9646,10-44-65
9647,36-66-31-42
9648,84-43-53
9649,7-40-95
9650,95-80-8-60
9651,99-6-4-66
9652,9-55-7
9653,30-53-17
9654,38-87-31
9655,78-61-15-54
9656,60-16-78
9657,65-5-33
9658,76-36
9659,12-27-26
9660,84-19-4-26
9661,71-18-95
9662,58-67-64
9663,89-43-8-36-16
9664,71-18-73
9665,21-47-73
9666,43-49-33-67
9667,50-17-14
9668,6-8-2-41
9669,96-28-35-11
9670,13-54-82
9671,70-4-66
9672,3-35
9673,93-3-19
9674,86-24-25-11
9675,53-93-12-97
9676,23-18-6-20
9677,13-33-18-6
9678,37-90-5-97
9679,26-7-55
9680,51-42-80
9681,97-46-5
9682,58-25-57
9683,89-55-7-40
9684,66-41-78
9685,48-2-4
9686,86-8-2-41
9687,48-61-21-80
9688,87-53
9689,30-33-56
9690,13-47-4-10
9691,86-27-17-14
9692,59-14-68
9693,89-43-68
9694,94-34-3-98
9695,6-8-2-72
9696,51-50
9697,38-87-86
9698,63-35-11
9699,80-49-45
9700,56-77-21-11
9701,71-15-12-77
9702,14-68-9-52
9703,82-36-56
9704,61-64-19-42
9705,95-47
9706,34-12
9707,11-84-43-68
9708,51-34-3-44
9709,9-54-82
9710,97-9-6-20
9711,4-21
9712,76-79-65
9713,53-21-85
9714,37-48
9715,7-2-73
9716,63-46-100
9717,59-39-6-100
9718,29-44-75
9719,92-9-74
9720,31-15-25
9721,45-74-11-84
9722,55-7-2-41
9723,11-84-97
9724,94-57-9
9725,38-28-44
9726,9-43-56
9727,39-84-16-41
9728,61-7-22
9729,52-54-60
9730,70-80-76
9731,6-100-19-65
9732,29-9-24
9733,82-27-74
9734,8-26
9735,86-54-4-18
9736,10-51-70
9737,84-75-85
9738,37-13-49
9739,62-88-4-54
9740,16-45-53-31
9741,7-58-50
9742,22-91-14
9743,13-38-2-96
9744,32-81
9745,52-30-33-67
9746,59-28-54
9747,79-12-10-80
9748,66-50
9749,61-7-30
9750,42-5-17
9751,48-84-19-65
9752,42-80-8-93
9753,85-69-60-16
9754,24-1-17-19
9755,1-29-44
9756,66-41-81
9757,21-80-20-30
9758,90-88-4-26
9759,86-27-17-62
9760,8-54
9761,11-84-7
9762,50-77-9
9763,61-59-65
9764,28-35-47
9765,72-2-98
9766,60-26-14-68
9767,33-72-2
9768,3-13-49
9769,76-24-42
9770,22-91-21-11
9771,84-7-93
9772,43-71-81
9773,58-68-9-24
9774,88-4-26
9775,87-6-4
9776,38-26-7-30
9777,21-41-59
9778,78-84-43
9779,44-10-97
9780,20-39-6
9781,91-54-60
9782,20-28-17-86
9783,3-13-49
9784,3-1
9785,63-34-25
9786,67-50-5-33
9787,32-81-97
9788,33-5-92
9789,34-25-8-95
9790,69-1-2-83
9791,6-8-36
9792,93-33-22-91
9793,23-26-19-99
9794,100-36
9795,18-4-27
9796,78-89-55
9797,23-26-19
9798,9-6-4
9799,88-76-95
9800,86-8-93
9801,41-50-17
9802,71-41
9803,56-77-84
9804,86-54-33-67
9805,32-39-40
9806,53-27-75
9807,49-33-21-90
9808,36-92-93
9809,90-40-38
9810,17-19-4-18
9811,15-12-92
9812,58-5-10
9813,66-73
9814,20-28-2-15
9815,40-30-20-39
9816,95-42
9817,25-60-16
9818,67-83-90-93
9819,75-7-1
9820,45-10-21-90
9821,94-14-17-89
9822,74-92-32
9823,46-5-32-71
9824,57-92-8-26
9825,70-80-76
9826,60-85-57
9827,88-60-31
9828,36-16-41
9829,30-33-69
9830,22-91
9831,4-26-14
9832,5-97-58
9833,88-4-26
9834,68-50-81
9835,67-96-6-8
9836,62-40-69
9837,85-38-71-18
9838,49-65-60
9839,88-16-84
9840,36-16-76
9841,93-33-67-76
9842,70-57-9-52
9843,26-83-90
9844,57-59
9845,54-74-92
9846,14-55
9847,60-33-51
9848,32-71-23
9849,6-37-7-55
9850,95-67-15
9851,65-60-87
9852,88-59-14-68
9853,68-9-6-100
9854,36-16-10
9855,52-43-25
9856,68-23-88
9857,97-8-40
9858,26-60-47
9859,88-28-87
9860,93-63-53
9861,68-9-6-20
9862,94-21-90
9863,40-42-4
9864,96-28-90
9865,71-18-6
9866,5-32-67
9867,91-34-25-8
9868,49-24-36-71
9869,47-4
9870,57-9-85
9871,15-12-3-47
9872,47-4-10
9873,84-43-71
9874,2-15-49
9875,28-87-6-20
9876,1-2
9877,73-42-9
9878,80-6-4-10
9879,95-91-27
9880,61-64
9881,26-24-20-53
9882,93-55-7
9883,78-84-97
9884,58-8-89
9885,70-4-26
9886,93-3-13
9887,72-87-8-95
9888,37-13-47
9889,72-87-32
9890,5-36-50
9891,39-78
9892,41-50-17
9893,17-62-77
9894,3-6-75
9895,14-70-54
9896,66-50-87
9897,81-17-14
9898,99-60
9899,35-34-45
9900,60-75-43
9901,94-88-4-26
9902,17-38
9903,72-69-25-11
9904,76-13-26
9905,9-54-28
9906,87-1-2-73
9907,82-46-5
9908,4-66
9909,10-36-23
9910,5-92-9
9911,34-28-17-31
9912,51-11-23
9913,54-33-56
9914,27-26-24-36
9915,92-97
9916,37-90-5-97
9917,5-36-16-45
9918,31-42-80
9919,54-28-2
9920,41-81-9-55
9921,28-44-75
9922,14-68-22
9923,82-26-7
9924,100-36-16
9925,33-51-34-45
9926,39-40-51
9927,62-5-32-39
9928,72-69-28-44
9929,40-38-48
9930,91-34-3-77
9931,57-24-25-11
9932,46-10-77
9933,65-61-69
9934,96-6-75
9935,80-54-74
9936,5-17-38-48
9937,34-63-22
9938,48-39-54
9939,32-96
9940,71-59
9941,83-31-2
9942,74-19-9-6
9943,99-100
9944,28-87-8
9945,88-4-5
9946,77-10-36
9947,37-90-5-97
9948,74-92-32
9949,11-21-41
9950,79-12-28-64
9951,54-42-34-3
9952,30-33-21-90
9953,66-56-52
9954,65-13-47
9955,21-11-87
9956,4-38-2-96
9957,44-3-43
9958,57-59-23-18
9959,88-46-82
9960,93-38-2-41
9961,53-1-61-94
9962,76-95
9963,44-75-15-12
9964,75-7-2-96
9965,21-41-6-37
9966,38-19-65
9967,64-19-4
9968,2-64-89
9969,73-14-65
9970,84-19-65
9971,40-95-91
9972,45-10-51
9973,86-24-42
9974,78-38-87
9975,29-44-75
9976,33-18-95
9977,68-23-95
9978,57-48-39
9979,17-19-34-45
9980,31-15-26
9981,90-67
9982,69-60-37
9983,99-17-79
9984,77-37-13
9985,95-67-15-12
9986,22-91-21
9987,78-26-19-9
9988,3-47-63
9989,68-23-4-15
9990,47-16
9991,35-87-1-2
9992,87-1-17-79
9993,86-82
9994,3-1-17
9995,61-64-9-74
9996,37-64-44
9997,42-9-24
9998,84-43-20-63
9999,31-2-4-18
10000,95-76
